station id,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
38548402,0,0,,,,0,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,
73015401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06120002,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,
73054402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31042001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38020400,27,3,7,,,0,0,,0,6,1,0,0,20,0,0,0,0,0,0,0,,0,0,0,0,0,11,0,0,0,0,8,0
05077402,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05001401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64316001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38005400,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
66188400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000400,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,
64040400,36,0,2,0,,38,0,0,34,0,0,,,1,0,0,0,0,29,0,0,6,0,23,0,2,0,29,2,28,5,0,6,14
64316400,28,0,,,,0,,,41,0,0,,,0,,,,0,,0,0,,,0,,,,0,0,0,,,0,
05096402,,,,,,,,0,22,7,0,0,0,0,26,34,0,0,23,0,28,1,35,15,24,0,4,20,0,2,3,0,34,1
65188401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38366001,0,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
74056409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38191408,,,,,,46,19,31,36,60,38,38,32,31,25,46,22,10,30,37,35,11,36,32,46,21,43,61,45,20,55,63,48,49
04096001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09032402,,,,,,,,,,,2,0,45,21,1,0,3,8,23,32,0,0,0,29,0,0,0,48,27,13,13,0,11,15
66082004,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,86,,,,
74063404,,,,,,,,,,,,,,,,,,,50,15,34,9,29,16,20,0,35,55,0,,,,,
38020001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20108002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65199400,,,,,,,,,,,,,,,,,,,0,0,0,,0,25,0,0,0,11,0,20,,,,
65283001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
38375402,0,114,78,41,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73304400,27,137,16,0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66183001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38191405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73144400,20,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
65059401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06077001,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
203000465,,,,,,,,,,,51,0,,0,,,0,0,178,0,0,,,0,0,0,,0,0,0,,0,,
73071400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38021001,0,0,0,,,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,,,1,
65017401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74191404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38020401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04226001,,,,,,,,,,,,,,,,,,84,,,,,122,153,,,30,67,45,87,,,112,
38186001,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,0,31,,0,0,0,,0,0,0,0,,,0,0
06073401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64320406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04205400,,,,45,2,53,39,4,62,92,,,,,,,,,,,,,,,,,,,,,,,,
74056416,,,,,,,,,,54,11,27,8,36,22,18,18,3,28,13,21,9,24,11,18,0,21,33,18,6,46,25,38,31
66124400,27,0,0,0,,0,0,0,0,0,0,0,,0,,,16,5,,,,,,,,,,,,,,,,
06127400,,,,,,,,,,,,,,,,,,,,,,,15,43,8,22,,34,48,22,,,,
74191401,,35,40,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73024400,33,0,11,0,,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
31085401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65388400,40,0,0,0,,0,0,0,39,0,0,0,,,,,,,,,,,,,,,,,,,,,,
73235401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74191400,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73047402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65017404,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
38548400,28,4,14,0,,7,0,0,2,16,0,5,16,24,,,14,5,8,17,17,8,25,9,17,5,38,43,7,34,3,11,33,45
73157002,,,,,,,,,,,,,,145,160,142,145,,,,,,0,0,0,,118,205,,,,,,
05177400,32,0,1,0,,0,0,0,13,1,5,0,0,1,7,0,,0,1,0,2,0,15,8,12,1,2,11,3,4,15,,,
65388403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73132402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65195001,,,,,,,,,,,,,,,,,0,,,0,0,,,0,,,,0,0,0,,,1,
04126400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38002404,,,,,,,,,,18,9,,,,,,,,,,,,,,,,,,,,,,,
20142001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74136401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38395400,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
09290004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,
65138400,51,0,2,29,0,27,0,0,17,13,24,0,0,12,14,0,6,11,31,26,0,1,0,29,0,0,233,,,,,,,
09140001,,,,,,,,,,,,,,,,,,,,19,0,,,0,0,,0,47,12,25,,,,
65481400,39,25,3,50,,70,0,0,42,3,5,0,0,14,13,0,2,20,26,36,11,3,0,35,6,0,0,70,150,,,1,43,33
74063400,42,13,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73176401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38527001,0,0,,,,0,0,,0,0,,0,,0,0,,,,,,,,,,,,,,,,,,,
99130015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
38090400,,,,,,,0,,0,0,31,,,55,0,,,,,,,,,,,,,,,,,,,
20124001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09283002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05157400,33,0,0,,2,24,0,109,0,4,0,1,0,1,1,28,,2,27,,21,22,34,48,33,11,0,34,23,0,75,0,27,0
73157400,58,43,53,35,39,39,26,25,12,47,9,14,,37,29,39,34,12,42,40,32,20,45,44,41,8,51,54,31,32,49,44,56,49
73024401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31508401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73301001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99130416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05061400,,,,,,,,,,,,,,,,,,,,,,,,,18,,0,14,0,0,,,29,
74290002,,,,,,,,,,171,0,0,0,0,0,0,0,0,154,0,90,121,182,89,118,0,0,0,0,0,0,0,0,0
73280403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73143003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,,
06163400,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,2,,0,0,0,,7,4,57
73123401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74279400,,,,49,24,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73187002,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
04193008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
203000402,,,,,,,,,,,,,,,,,,11,,9,154,,,,,,,,,,,,,
74191001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38191402,,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74215400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06163005,,,,,,0,0,,0,0,2,0,0,0,,,,0,,0,0,,101,,,,,,,,,,,
09029401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74286400,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,,,0,,,,,,
74032400,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65188400,86,0,20,0,,36,15,0,46,29,37,0,0,29,24,0,16,19,38,25,23,34,54,56,36,19,97,92,63,56,61,35,64,38
06094400,16,6,0,,,0,0,,0,0,9,0,0,0,0,0,,1,0,0,2,,0,15,13,6,,27,23,6,2,5,21,10
73194400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73206003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
20124402,,,,,,,,,,,0,1,1,26,1,0,6,17,2,8,21,,2,7,5,22,,17,0,0,10,13,26,
203000461,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
204041101,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
65388402,,,,,,,,,,,,,32,14,25,56,38,34,37,14,10,10,46,37,22,18,,,,,,,,
74056402,21,0,24,0,0,0,0,0,2,10,0,0,0,20,2,0,0,0,0,0,7,0,0,0,0,0,0,50,0,0,0,5,67,2
74085403,,,,,,,,14,36,63,9,44,29,43,40,,34,18,35,25,48,12,49,24,35,0,17,63,152,,,,,
06127001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65017400,48,0,26,0,0,0,0,0,2,0,9,0,0,0,1,0,2,0,25,13,0,34,0,54,1,3,17,71,9,37,24,9,59,17
