station id,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
09283002,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
05157400,41,29,23,,26,32,64,,58,26,26,43,50,33,52,60,56,42,75,,26,23,39,64,37,66,21,33,40,0,21,32,57,45
73157400,55,32,37,26,1,56,35,78,56,43,29,34,,52,26,40,41,42,56,28,9,10,32,50,48,36,25,55,49,47,45,39,43,56
73024401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31508401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73301001,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
99130416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05061400,,,,,,,,,,,,,,,,,,,,,,,,,0,,3,13,0,0,,,4,
74290002,,,,,,,,89,64,,0,0,0,0,0,0,0,0,0,14,0,115,171,43,0,1,0,0,0,0,0,0,0,0
73280403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73143003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
06163400,,,,,,18,0,2,0,0,21,14,5,0,,0,0,0,2,0,2,,0,3,0,2,,0,0,0,,2,1,28
73123401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74279400,,,,40,9,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73187002,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
04193008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0
203000402,,,,,,,,,,,,,,,,,267,1,7,0,,,,,,,,,,,,,,
74191001,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
38191402,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74215400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06163005,,,,,,0,0,,0,0,0,0,0,0,,,,23,,0,0,,0,,,,,,,,,,,
09029401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74286400,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,,,0,,0,,,,
74032400,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65188400,17,31,0,17,32,31,39,39,16,16,9,27,10,28,37,4,30,30,27,42,12,0,5,54,28,0,4,25,37,14,0,25,27,1
06094400,42,5,27,2,,27,7,,19,0,19,28,37,0,30,0,,2,0,17,15,,0,22,2,17,,10,0,0,1,1,1,0
73194400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73206003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0
20124402,,,,,,,,,,,0,25,2,16,2,6,2,10,0,3,0,,0,18,5,1,4,0,0,0,3,3,1,
203000461,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
204041101,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1
65388402,,,,,,,,,,,,,31,25,42,47,34,30,18,39,28,0,26,55,43,35,,,,,,,,
74056402,0,25,0,30,0,23,37,28,31,1,0,11,38,20,33,36,0,30,27,0,20,0,42,33,32,36,11,8,45,11,8,71,38,7
74085403,,,,,,,,57,33,11,32,18,38,47,36,,45,45,59,30,24,18,41,42,26,42,17,52,48,,,,,
06127001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65017400,18,33,0,19,0,18,38,0,0,1,0,2,4,7,25,3,24,10,20,27,12,0,0,33,5,0,1,2,18,7,5,0,8,0
