station id,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
09206401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05161400,58,66,58,28,54,61,41,72,90,80,37,37,49,77,48,74,,,,,,,,,,,,,,,,,,
73257400,0,24,0,23,0,38,23,55,18,0,2,3,0,23,15,0,0,0,0,0,10,0,22,12,2,13,1,6,23,0,0,0,18,0
05072400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64330400,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66188401,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,0,41,5,,66,24,
26142001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74056403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05181002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0
74085400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20007402,0,,,,,,19,,,,,,,,58,14,25,18,,0,0,,0,1,0,0,0,2,0,0,,0,0,
04062400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38527401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09135400,,,,,,,,,,,,,,,38,30,44,41,29,48,44,,,22,8,,0,34,37,29,,26,26,1
64336400,1,52,0,41,,50,,,20,10,2,,,12,66,0,0,,,,,,,,,,,,,,,,,
73322401,,,,,,,,,,,,,,47,31,53,20,40,58,26,16,11,29,35,16,36,17,27,44,14,8,12,25,0
73023001,0,0,0,,,0,0,,0,0,,0,,0,0,,,0,0,0,0,,0,0,0,,0,0,0,0,,,,
203000460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74033400,,,,,,,,,,,,,,,,,47,62,56,33,23,2,1,31,22,35,20,21,45,0,44,67,42,8
73318401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66206002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05096003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
74056419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,72,62,64
20023400,4,6,,,,0,,,,,,,,,,,,,,,,,,,66,47,,72,,,,,22,
203000407,,,,,,,,,10,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,
38253400,0,55,36,25,38,39,59,13,83,45,24,29,33,52,34,67,42,30,45,49,0,21,21,37,47,38,38,40,29,39,14,32,29,37
20007401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73132003,,,,,,,,,,6,37,17,2,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0
73296401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
73034401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04096401,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04019401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65388001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31123005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,0,0
73280001,,,,,,,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26290401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99130409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74032401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
